12.84	322.80	3.09
12.99	326.70	2.93
13.14	330.40	3.24
13.29	333.60	3.53
13.51	338.10	3.81
13.59	340.20	4.77
13.76	344.90	4.52
13.89	348.10	4.40
14.04	350.90	4.71
14.19	353.40	4.37
14.34	355.90	4.12
14.49	358.50	4.44
14.71	362.20	4.39
14.79	363.60	4.39
14.87	364.90	4.27
15.01	367.50	4.34
15.09	369.10	4.22
15.26	373.10	4.25
15.39	376.30	4.20
15.54	380.70	3.96
15.69	385.10	3.88
15.84	389.00	3.78
15.99	392.20	3.74
16.14	395.40	3.56
16.21	396.90	3.41
16.29	398.60	3.29
16.51	403.20	3.04
16.59	404.90	2.81
16.76	409.30	3.18
16.89	412.70	3.33
17.04	416.60	3.67
17.19	419.80	3.64
17.34	422.90	3.63
17.41	424.30	3.81
17.49	425.80	4.77
17.64	428.60	4.74
17.71	430.00	4.82
17.79	431.50	4.96
18.09	437.10	4.70
18.26	439.90	4.45
18.39	442.30	4.76
18.54	445.60	4.68
18.69	450.40	4.69
18.84	455.70	4.63
19.14	465.70	4.27
19.22	467.60	3.91
19.35	470.20	4.03
19.50	473.20	4.37
19.63	476.20	4.43
19.65	476.70	4.20
19.80	482.30	3.99
19.95	490.00	3.76
20.10	498.80	3.52
20.25	509.10	3.83
20.47	524.10	3.79
20.55	529.50	3.97
20.62	533.40	4.24
20.72	538.90	4.58
20.85	544.30	4.53
21.00	549.90	4.53
21.15	556.10	4.28
21.30	563.10	4.25
21.45	573.20	3.71
21.60	580.30	3.73
21.75	585.80	3.84
22.05	595.50	4.06
22.13	598.00	3.73
22.22	600.50	3.66
22.35	603.00	3.69
22.55	605.70	3.60
22.63	606.60	3.86
22.72	607.40	3.68
22.80	608.10	3.59
22.93	609.20	3.48
23.00	609.80	3.52
23.23	611.70	3.23
23.68	615.40	3.66
23.83	616.70	3.31
24.05	618.50	3.45
24.13	619.20	3.63
24.30	620.80	3.99
24.43	622.20	4.08
24.88	627.60	5.01
25.33	634.00	4.98
25.55	637.20	4.67
25.63	638.50	4.76
25.80	641.60	4.65
26.53	655.10	4.60
26.68	658.60	4.55
26.83	662.20	4.59
27.05	668.50	4.51
27.13	670.90	4.44
27.30	676.00	4.25
27.43	679.80	3.93
27.58	683.10	3.84
27.73	686.10	3.78
27.88	689.10	3.72
28.03	692.20	3.56
28.18	695.20	3.47
28.33	698.50	3.42
28.55	702.90	3.59
28.63	704.90	3.64
28.80	709.10	3.93
28.93	712.30	4.38
29.08	716.00	4.53
29.23	719.30	4.57
29.38	722.20	4.44
29.53	725.30	4.42
29.68	728.60	4.05
29.83	731.90	3.78
30.05	736.70	4.02
30.13	738.50	4.03
30.30	742.20	4.09
30.43	744.50	4.41
30.58	747.20	4.55
30.73	750.10	4.53
30.88	754.30	4.48
31.03	758.50	4.37
31.18	763.60	4.32
31.26	766.40	4.20
31.56	778.30	3.96
31.72	784.10	3.58
32.02	791.80	3.75
32.16	794.80	4.28
32.32	797.80	4.72
32.62	803.30	4.47
32.68	804.40	4.32
32.77	806.00	4.52
32.99	810.80	4.16
33.07	813.30	4.19
33.24	818.50	3.74
33.39	823.60	3.67
33.52	828.30	3.74
33.65	833.40	3.81
33.82	840.80	3.83
33.97	846.80	3.56
34.12	852.20	3.54
34.27	857.40	3.33
34.49	864.40	3.67
34.57	866.30	4.17
34.74	870.20	3.85
34.87	873.30	4.64
35.17	881.10	4.40
35.32	885.10	3.81
35.47	889.10	4.34
35.77	897.00	3.93
36.07	902.90	4.10
36.39	908.90	4.04
36.52	911.30	4.11
36.67	913.70	3.90
36.82	916.50	4.09
36.89	917.80	4.06
36.97	919.30	4.48
37.12	922.30	3.37
37.33	926.50	4.28
37.49	930.40	3.99
37.64	934.30	3.82
37.74	936.80	3.81
38.02	942.60	3.42
38.17	945.70	3.51
38.27	947.80	3.38
38.49	952.00	3.28
38.62	955.10	3.29
38.75	958.90	3.46
38.83	961.20	4.48
38.99	965.30	4.42
39.07	967.20	3.85
39.24	971.10	4.09
39.37	974.10	3.84
39.52	977.60	3.81
39.65	980.70	3.79
39.82	984.60	3.97
39.97	988.10	4.05
40.12	991.40	3.87
40.32	995.30	3.61
40.49	998.40	3.77
40.57	999.80	3.56
40.74	1004.20	4.12
40.84	1007.00	4.22
41.02	1011.70	3.90
41.17	1015.00	3.72
41.32	1018.10	3.77
41.47	1020.80	3.59
41.62	1023.70	3.38
41.67	1024.60	3.68
41.83	1027.30	3.54
41.97	1029.80	3.77
42.27	1035.10	4.26
42.33	1036.10	4.28
42.43	1038.10	4.46
42.57	1040.90	4.39
42.87	1046.90	4.51
43.17	1053.50	3.85
43.32	1057.20	3.94
43.54	1062.50	3.88
43.71	1066.80	3.14
43.79	1068.80	3.14
43.92	1072.10	2.93
44.07	1075.90	2.99
44.22	1079.80	3.20
44.37	1084.20	3.32
44.67	1092.90	3.69
44.82	1097.20	3.84
44.90	1099.50	3.75
45.04	1103.50	3.59
45.12	1105.50	3.75
45.29	1109.10	3.53
45.40	1111.10	3.43
45.57	1114.20	3.83
45.87	1122.10	4.17
46.02	1126.80	4.63
46.09	1128.90	4.15
46.24	1133.60	3.98
46.41	1138.90	3.83
46.64	1146.10	3.78
46.79	1150.60	3.67
46.92	1154.30	3.40
47.30	1164.90	3.37
47.52	1169.90	3.39
47.67	1172.80	3.41
47.80	1175.20	3.49
47.91	1177.20	3.72
48.04	1179.50	3.31
48.12	1181.00	3.36
48.29	1184.10	3.43
48.42	1186.40	4.09
48.46	1187.30	3.54
48.57	1189.70	4.14
48.70	1192.60	4.16
48.72	1193.00	4.19
48.87	1196.30	4.43
49.02	1199.70	4.43
49.09	1201.20	4.31
49.17	1203.00	4.21
49.32	1206.20	4.22
49.39	1207.60	4.50
49.54	1211.10	4.15
49.62	1213.70	4.06
49.79	1219.50	3.78
49.92	1224.00	3.60
50.07	1228.80	3.18
50.22	1233.20	3.11
50.37	1237.20	3.20
50.52	1240.60	3.16
50.82	1246.60	4.36
50.89	1247.70	4.43
51.04	1250.00	4.51
51.12	1251.10	4.48
51.21	1252.40	4.40
51.29	1253.50	4.22
51.57	1257.00	3.90
51.70	1258.50	3.81
51.87	1260.20	3.75
52.02	1261.80	3.88
52.26	1264.30	3.92
52.40	1266.20	3.82
52.55	1268.60	4.35
52.66	1270.20	4.35
52.70	1270.80	4.24
52.85	1273.10	3.99
53.00	1275.60	3.64
53.13	1278.00	3.65
53.21	1279.50	3.56
53.37	1283.10	3.54
53.62	1291.50	3.94
53.75	1296.60	3.88
53.90	1303.20	4.00
54.05	1311.80	3.38
54.20	1318.30	4.05
54.35	1324.80	3.78
54.50	1331.20	4.13
54.65	1337.10	4.26
54.71	1339.30	4.09
54.87	1344.80	3.49
54.97	1347.10	3.57
55.12	1350.50	3.20
55.25	1353.50	3.09
55.40	1356.90	3.37
55.70	1363.00	3.71
55.85	1365.80	3.84
56.00	1368.70	4.09
56.13	1371.20	4.21
56.37	1375.80	4.19
56.47	1377.80	4.17
56.62	1381.10	3.71
56.75	1384.50	3.75
56.90	1388.50	3.54
57.05	1393.00	3.48
57.20	1397.90	3.38
57.35	1402.00	3.59
57.50	1406.30	4.05
57.67	1411.60	4.15
57.93	1418.90	3.88
58.03	1421.80	4.10
58.25	1429.00	3.62
58.40	1434.60	3.23
58.55	1440.40	3.33
58.70	1445.80	3.48
59.00	1453.60	4.04
59.14	1456.10	4.26
59.21	1457.50	3.93
59.37	1460.50	4.38
59.45	1462.10	4.34
59.62	1465.30	4.11
59.90	1470.80	3.56
60.20	1477.10	3.31
60.50	1485.00	3.34
60.65	1489.10	3.38
60.87	1495.50	4.27
60.95	1497.30	4.37
61.12	1500.90	4.44
61.25	1503.60	4.22
61.40	1506.80	4.00
61.48	1508.40	4.08
61.55	1510.20	4.00
61.70	1514.30	3.64
61.85	1519.00	3.58
62.00	1523.60	3.66
62.08	1526.10	3.62
62.38	1533.00	4.27
62.71	1539.20	4.42
62.86	1542.10	4.21
63.11	1546.80	4.08
63.22	1548.90	3.91
63.54	1555.00	3.92
63.62	1556.50	3.70
63.69	1557.80	3.54
63.86	1561.10	3.44
63.99	1563.50	3.50
64.12	1566.00	3.53
64.21	1567.70	3.59
64.36	1570.20	3.97
64.44	1571.60	4.16
64.61	1574.20	4.39
64.74	1576.20	4.34
64.89	1578.40	4.20
65.02	1580.60	4.03
65.19	1583.50	3.94
65.34	1586.20	3.70
65.64	1591.90	3.94
65.71	1593.50	3.90
65.96	1599.30	3.45
66.22	1605.50	3.53
66.39	1609.50	3.52
66.52	1612.60	3.82
66.69	1616.60	3.95
66.84	1620.10	3.62
66.99	1623.70	3.79
67.14	1627.20	3.87
67.20	1628.70	3.79
67.44	1635.30	3.50
67.61	1640.30	3.79
67.74	1643.40	3.94
68.04	1650.30	4.38
68.19	1653.10	4.23
68.49	1659.50	4.32
68.64	1663.10	4.34
68.86	1668.10	3.79
69.09	1672.80	3.73
69.24	1675.90	3.43
69.39	1679.10	3.50
69.54	1682.20	3.74
69.69	1686.20	3.59
69.84	1690.70	3.94
69.99	1695.60	3.61
70.12	1701.30	4.14
70.20	1706.30	4.24
70.36	1716.30	3.74
70.44	1721.10	3.56
70.61	1731.20	3.54
70.72	1737.70	3.72
70.89	1747.20	4.08
71.04	1752.50	3.69
71.19	1755.60	3.74
71.38	1758.80	3.49
71.55	1761.40	3.53
71.71	1763.50	3.86
72.01	1767.40	3.90
72.15	1768.90	3.79
72.31	1770.30	4.07
72.45	1771.40	3.84
72.60	1772.70	4.13
72.71	1773.70	3.26
72.86	1774.90	3.37
73.01	1776.40	3.40
73.23	1779.10	3.54
73.31	1780.10	3.55
73.48	1782.40	3.76
73.76	1786.50	3.99
74.06	1791.70	4.00
74.21	1795.70	4.03
74.36	1800.00	3.89
74.51	1804.60	3.64
74.73	1811.30	3.32
74.81	1814.00	3.46
74.98	1821.40	3.69
75.11	1827.60	3.59
75.26	1837.10	3.46
75.41	1844.70	3.58
75.56	1851.00	3.45
75.71	1857.10	3.66
75.86	1863.20	4.32
76.01	1869.40	3.87
76.23	1878.40	3.60
76.31	1881.60	3.62
76.48	1888.00	3.63
76.61	1892.80	3.46
76.76	1898.30	3.58
76.93	1904.10	3.88
77.06	1908.00	3.58
77.23	1912.80	3.56
77.36	1916.30	3.47
77.51	1920.20	3.60
77.73	1925.00	3.49
77.81	1926.70	3.69
78.11	1932.10	3.57
78.26	1934.80	3.36
78.41	1937.00	3.66
78.56	1939.20	3.46
78.71	1941.40	3.80
78.86	1943.60	3.94
79.01	1945.80	4.07
79.23	1949.00	4.14
79.31	1950.20	3.93
79.48	1952.70	4.16
79.76	1957.50	3.93
79.91	1960.50	3.97
80.06	1963.50	3.77
80.11	1964.50	3.69
80.21	1966.50	3.78
80.36	1969.50	3.61
80.49	1972.20	3.57
80.73	1978.20	3.34
80.81	1980.20	3.46
80.98	1984.50	3.29
81.09	1987.30	3.38
81.26	1990.80	4.04
81.41	1993.70	4.13
81.56	1996.30	3.91
81.71	1998.70	4.13
81.86	2001.00	3.61
82.01	2003.30	3.95
82.31	2006.50	3.36
82.46	2008.00	3.22
82.61	2009.40	3.68
82.70	2010.30	3.46
83.07	2013.80	4.06
83.15	2014.50	3.98
83.32	2016.20	3.97
83.45	2017.40	3.80
83.60	2018.80	3.78
83.77	2020.40	3.52
83.90	2021.70	3.65
84.05	2023.30	3.64
84.20	2025.30	3.37
84.35	2027.40	3.30
84.63	2031.40	3.38
84.93	2035.70	3.45
85.10	2038.40	3.59
85.23	2040.70	3.73
85.40	2043.60	3.79
85.57	2046.60	3.79
85.70	2048.80	3.65
85.85	2051.40	3.58
86.07	2055.30	3.57
86.17	2057.00	3.55
86.45	2061.90	3.72
86.60	2064.50	4.23
86.75	2067.40	4.05
86.90	2070.40	4.24
87.07	2073.70	4.18
87.20	2076.30	4.06
87.35	2079.30	4.03
87.57	2083.80	3.77
87.63	2085.00	3.77
87.82	2088.80	3.67
87.93	2090.90	3.50
88.10	2094.20	3.69
88.27	2097.50	3.61
88.40	2100.10	3.71
88.57	2103.60	3.49
88.70	2106.20	3.33
88.89	2110.10	3.37
89.07	2113.80	3.46
89.15	2115.40	3.37
89.32	2119.10	3.89
89.45	2121.90	3.74
89.75	2129.50	3.29
89.90	2133.70	3.16
90.05	2137.90	3.35
90.20	2142.10	3.54
90.57	2151.30	4.18
90.63	2152.80	4.36
90.93	2158.70	4.13
91.23	2165.50	3.86
91.40	2169.60	3.84
91.57	2174.20	3.54
91.70	2178.30	3.59
91.81	2181.80	3.43
91.95	2186.10	3.39
92.11	2190.20	3.59
92.25	2193.10	3.59
92.41	2196.80	3.62
92.55	2200.20	3.75
92.71	2204.10	3.72
92.85	2208.10	3.38
92.96	2211.20	3.61
93.11	2214.90	3.55
93.33	2219.80	3.54
93.41	2221.40	3.43
93.58	2224.40	3.39
93.71	2226.70	3.52
94.01	2232.00	3.18
94.31	2237.60	3.61
94.46	2240.40	4.12
94.61	2243.20	3.70
94.83	2247.30	3.72
94.91	2248.90	3.56
95.08	2252.10	3.31
95.21	2254.50	3.25
95.66	2263.00	3.15
95.81	2266.40	3.21
95.96	2269.90	3.58
96.11	2273.50	3.56
96.33	2278.60	3.99
96.43	2281.00	3.89
96.58	2284.50	3.86
97.01	2294.30	3.39
97.16	2297.70	3.31
97.31	2301.10	3.24
97.46	2304.50	3.40
97.61	2307.80	3.51
97.83	2312.80	3.64
97.91	2314.60	3.64
98.21	2321.40	3.77
98.36	2324.70	3.46
98.66	2331.60	3.53
98.96	2338.80	3.32
99.33	2346.10	3.14
99.41	2347.70	3.43
99.58	2351.10	3.50
99.71	2353.70	3.74
99.86	2356.60	3.82
100.00	2359.50	3.80
100.31	2365.70	3.71
100.46	2368.50	3.52
100.60	2371.60	3.22
100.82	2376.50	3.27
100.91	2378.50	3.43
101.08	2382.20	3.37
101.20	2384.90	3.41
101.36	2388.20	3.65
101.66	2393.50	3.77
102.39	2406.20	3.55
102.40	2406.30	3.69
102.48	2407.70	3.28
102.70	2411.50	3.35
102.78	2412.80	3.34
102.93	2415.80	3.40
103.08	2419.00	3.22
103.23	2422.20	3.38
103.35	2425.00	3.53
103.50	2427.80	3.75
103.72	2431.60	4.19
103.80	2432.80	4.38
103.97	2436.10	4.16
104.10	2438.50	4.20
104.40	2444.30	3.93
104.55	2447.10	3.74
104.85	2452.70	3.71
105.22	2461.40	3.26
105.30	2463.80	3.23
105.75	2475.50	3.48
105.90	2478.90	3.99
106.04	2481.60	4.13
106.20	2484.60	4.15
106.50	2490.40	4.03
106.72	2494.50	3.71
106.80	2496.00	3.71
107.07	2501.40	3.45
107.25	2505.70	3.28
107.40	2510.20	3.91
107.70	2518.30	4.42
107.85	2521.50	4.31
107.98	2523.90	4.30
108.22	2528.80	4.08
108.29	2530.50	4.16
108.47	2535.80	3.79
108.58	2539.20	3.56
108.75	2544.50	3.35
109.20	2558.60	3.38
109.72	2570.10	3.51
109.80	2571.70	3.61
109.97	2575.00	3.37
110.09	2577.30	3.28
110.25	2580.40	3.35
110.55	2586.20	3.23
110.70	2589.00	3.33
110.85	2591.60	3.31
111.00	2594.20	3.59
111.22	2598.10	3.61
111.30	2599.50	4.02
111.47	2602.90	3.80
111.60	2605.80	3.77
111.75	2609.10	3.72
111.90	2612.40	3.65
112.05	2616.50	3.41
112.26	2622.20	3.26
112.40	2626.10	3.05
112.56	2630.40	3.34
112.70	2634.30	3.38
112.86	2638.30	3.65
113.00	2641.40	3.76
113.16	2644.90	3.96
113.46	2652.30	3.47
113.60	2656.30	3.36
113.75	2660.50	3.12
114.18	2672.70	3.13
114.33	2677.00	3.37
114.64	2685.20	3.75
114.79	2687.80	3.96
115.09	2693.00	3.43
115.31	2696.80	3.62
115.55	2701.70	3.56
115.69	2704.70	3.95
115.84	2708.00	3.97
116.13	2714.20	4.10
116.44	2720.80	4.13
116.59	2724.80	3.46
116.89	2733.50	3.42
117.06	2739.00	3.39
117.18	2743.50	3.27
117.33	2749.60	3.23
117.46	2755.00	3.25
117.78	2767.30	3.16
117.94	2772.40	3.32
118.09	2775.60	4.00
118.37	2781.20	3.33
118.55	2785.60	3.21
118.69	2788.70	3.05
118.84	2792.00	3.33
119.14	2798.60	3.41
119.29	2801.80	3.59
119.43	2804.30	3.71
119.58	2806.90	3.76
119.80	2812.00	3.58
119.88	2814.20	3.61
120.06	2818.70	3.41
120.18	2821.50	3.30
120.49	2829.80	3.12
120.64	2834.30	3.12
121.07	2847.40	3.43
121.31	2854.70	3.53
121.38	2856.90	3.17
121.56	2862.00	3.32
121.68	2865.30	3.05
121.83	2868.80	3.18
121.98	2872.10	3.07
122.14	2875.60	3.38
122.43	2881.50	3.25
122.48	2882.50	3.23
123.09	2894.20	2.97
123.20	2896.20	3.18
123.35	2899.00	2.81
123.57	2903.30	3.01
123.65	2904.80	3.11
123.82	2908.80	3.14
123.95	2912.40	3.38
124.25	2920.70	3.35
124.40	2924.90	3.40
124.55	2929.00	2.83
124.70	2933.00	3.53
125.07	2940.50	2.99
125.13	2941.70	3.03
125.32	2945.50	2.85
125.45	2948.00	2.80
125.60	2951.00	2.81
125.75	2953.80	2.85
125.90	2956.50	3.00
126.05	2959.90	2.93
126.20	2963.70	3.03
126.33	2967.30	3.32
126.57	2973.10	3.39
126.65	2974.90	3.31
126.82	2978.70	3.26
126.95	2981.60	3.24
127.10	2984.80	3.06
127.25	2988.20	2.98
127.40	2991.60	3.24
127.57	2995.60	3.17
127.70	2998.50	3.22
127.85	3001.90	3.08
128.07	3008.00	3.25
128.15	3010.50	3.23
128.32	3015.80	3.39
128.43	3019.10	3.24
128.60	3023.90	3.30
128.75	3028.20	3.19
128.90	3032.20	2.85
129.05	3035.70	3.08
129.20	3039.50	2.98
129.35	3045.10	3.42
129.57	3053.30	3.22
129.65	3055.30	3.23
129.82	3059.60	2.90
129.95	3062.60	3.09
130.10	3065.70	2.70
130.23	3068.50	2.64
130.40	3072.10	2.97
130.70	3078.40	3.00
130.83	3081.20	2.83
131.15	3087.40	2.99
131.43	3092.90	3.01
131.62	3096.80	2.95
131.75	3099.50	3.07
131.92	3103.50	2.87
132.07	3107.10	3.02
132.20	3110.30	3.07
132.80	3132.50	2.97
132.95	3139.50	3.14
133.10	3145.90	2.83
133.32	3152.40	2.71
133.57	3158.00	2.77
133.70	3160.60	2.82
133.85	3163.50	2.85
134.15	3169.40	2.89
134.30	3172.30	2.88
134.45	3175.20	2.93
134.60	3178.10	3.07
134.82	3182.40	2.66
134.88	3183.60	2.69
135.07	3187.30	2.77
135.18	3189.40	2.62
135.35	3193.10	2.75
135.48	3196.10	2.57
135.65	3200.10	2.67
135.80	3204.30	2.71
136.10	3211.60	2.88
136.32	3217.40	2.66
136.43	3220.00	2.83
136.57	3223.20	2.71
136.70	3226.00	2.75
136.85	3229.00	2.72
137.00	3231.90	2.87
137.30	3237.40	2.74
137.82	3246.80	2.86
137.90	3248.30	2.72
138.07	3251.70	2.74
138.20	3255.20	3.11
138.35	3260.40	3.16
138.52	3270.70	3.54
138.65	3281.40	3.41
138.80	3294.50	3.77
138.95	3306.20	3.41
139.32	3334.60	3.39
139.40	3339.10	3.55
139.57	3347.40	3.06
139.85	3356.50	2.88
139.99	3360.00	3.19
140.15	3364.00	2.92
140.30	3367.70	3.15
140.45	3371.50	3.10
140.60	3375.70	3.30
140.82	3384.30	3.26
140.90	3387.30	3.20
141.07	3393.40	3.26
141.20	3396.80	3.28
141.35	3400.40	3.30
141.50	3404.10	3.28
141.65	3408.20	3.30
141.80	3412.30	3.13
141.95	3416.40	3.04
142.10	3420.40	3.13
142.11	3420.70	3.52
142.26	3425.10	3.44
142.41	3430.60	3.31
142.56	3436.90	3.11
142.71	3442.60	3.25
142.86	3448.30	3.11
143.01	3453.90	3.17
143.16	3459.60	3.20
143.30	3464.30	3.44
143.52	3469.60	3.28
143.60	3471.50	3.07
143.77	3475.30	3.00
143.90	3477.90	2.89
144.05	3481.00	3.21
144.20	3484.00	3.08
144.35	3487.00	2.93
144.50	3490.00	3.12
144.65	3493.00	3.18
145.02	3500.70	2.76
145.10	3502.40	2.88
145.27	3506.10	2.94
145.40	3509.20	2.89
145.55	3513.00	2.98
145.70	3516.90	3.08
145.85	3522.30	3.24
146.00	3528.10	3.22
146.15	3533.40	3.08
146.30	3539.50	3.07
146.52	3548.90	3.05
146.62	3552.70	3.01
146.77	3558.20	3.17
146.92	3563.80	3.14
147.05	3568.70	3.10
147.20	3574.20	3.05
147.35	3579.60	3.08
147.50	3584.80	3.12
147.52	3585.50	3.05
147.65	3590.00	3.16
147.80	3595.30	2.98
147.82	3596.10	2.92
147.95	3601.00	2.97
148.10	3606.60	3.09
148.13	3607.80	3.00
148.25	3611.10	3.06
148.40	3614.80	3.19
148.55	3618.40	3.19
148.70	3622.00	3.42
148.72	3622.50	3.41
148.85	3625.70	3.51
149.00	3629.30	3.41
149.02	3629.80	3.49
149.15	3632.90	3.38
149.30	3636.50	3.28
149.32	3636.90	3.34
149.45	3639.90	3.19
149.60	3643.30	3.08
149.64	3644.20	3.17
149.75	3646.70	2.90
149.90	3650.10	3.00
150.05	3653.50	3.11
150.20	3656.90	3.58
150.23	3657.50	3.24
150.35	3660.20	3.26
150.50	3663.50	3.45
150.53	3664.20	3.47
150.65	3666.80	3.49
150.80	3670.10	3.54
150.83	3670.70	3.50
150.95	3673.10	3.43
151.10	3675.70	3.33
151.14	3676.40	3.36
151.25	3678.40	3.21
151.40	3681.10	3.00
151.43	3681.60	3.05
151.55	3683.80	3.00
151.68	3686.20	2.98
151.70	3686.60	2.95
151.85	3689.00	2.86
152.00	3690.90	3.13
152.03	3691.30	3.02
152.15	3692.70	2.93
152.28	3694.30	3.04
152.30	3694.60	3.08
152.60	3699.10	2.98
152.64	3699.80	3.04
152.76	3701.90	3.00
152.90	3704.50	3.15
152.93	3705.10	3.07
153.05	3707.70	3.03
153.20	3711.00	3.37
153.23	3711.70	3.33
153.35	3714.40	3.37
153.48	3717.40	3.19
153.50	3717.90	3.22
153.65	3721.30	2.97
155.00	3752.90	3.12
155.30	3760.20	2.98
155.60	3767.70	3.07
155.90	3775.10	3.01
156.20	3782.60	3.13
156.50	3790.10	3.30
156.80	3798.00	3.32
157.10	3805.90	3.14
157.40	3813.70	3.02
157.70	3821.60	2.94
158.00	3829.10	3.18
158.30	3839.10	3.07
158.60	3850.40	3.04
158.90	3861.10	3.12
159.18	3870.30	3.25
159.64	3885.80	3.11
159.76	3889.80	3.03
159.92	3895.30	3.03
160.07	3900.30	2.94
160.20	3904.70	2.94
160.34	3909.40	2.99
160.49	3914.50	3.05
160.64	3919.10	3.10
160.75	3922.50	3.02
160.75	3922.50	3.14
160.94	3928.30	2.77
160.94	3928.30	2.89
161.14	3934.50	2.91
161.26	3937.80	2.90
161.42	3941.80	3.40
161.57	3945.60	3.32
161.57	3945.60	3.41
161.72	3949.50	3.09
161.72	3949.50	3.27
161.87	3953.70	2.99
161.97	3956.50	2.92
162.14	3961.20	2.80
162.27	3964.90	2.96
162.44	3969.60	2.96
162.55	3972.70	3.17
162.55	3972.70	3.20
162.64	3975.20	3.15
162.76	3978.50	3.14
162.92	3983.00	2.92
163.07	3987.10	3.17
163.23	3992.70	3.22
163.36	3996.40	3.39
163.45	3998.90	3.36
163.64	4004.10	3.03
163.77	4007.20	3.05
163.94	4011.00	3.02
164.05	4013.50	2.78
164.16	4016.00	2.96
164.25	4018.00	2.98
164.38	4020.90	3.04
164.64	4026.80	2.90
164.72	4028.60	3.08
164.85	4032.30	3.08
165.02	4038.20	3.20
165.15	4042.60	3.15
165.28	4046.70	3.00
165.45	4050.80	2.90
165.56	4053.10	2.84
165.66	4055.30	2.95
165.75	4057.30	3.07
165.88	4060.10	3.11
166.14	4065.70	2.79
166.23	4067.70	2.87
166.35	4070.40	2.93
166.52	4074.30	3.08
166.65	4077.20	3.06
166.65	4077.20	3.05
166.78	4080.10	3.03
166.95	4084.00	3.13
167.16	4088.70	3.18
167.25	4090.70	3.17
167.38	4093.70	3.25
167.64	4099.50	2.96
167.73	4101.50	2.98
167.85	4104.20	3.09
167.96	4106.80	3.11
169.84	4151.40	3.44
169.84	4151.40	3.25
170.02	4155.70	3.17
170.12	4158.30	3.23
170.30	4162.90	3.26
170.60	4170.50	3.09
170.65	4171.80	3.14
170.71	4173.30	2.95
170.85	4176.90	2.91
171.01	4181.00	2.91
171.15	4184.60	2.97
171.30	4188.60	3.00
171.42	4192.40	3.07
171.65	4199.80	3.13
171.75	4203.40	3.25
171.90	4208.30	3.01
172.05	4213.00	2.99
172.05	4213.00	3.07
172.15	4216.20	3.09
172.21	4218.00	3.05
172.35	4222.40	3.06
172.51	4227.40	3.08
172.65	4231.70	3.00
172.80	4236.40	3.01
172.95	4241.50	2.96
173.09	4246.40	3.00
173.25	4252.00	3.01
173.25	4252.00	3.20
173.25	4252.00	3.09
173.45	4259.40	3.02
173.55	4262.40	3.04
173.65	4265.40	2.97
173.74	4268.10	3.02
173.84	4271.80	3.04
174.00	4277.90	3.03
174.14	4282.70	2.90
174.30	4286.70	3.02
174.48	4291.30	3.08
174.60	4294.40	3.12
174.74	4298.30	3.26
174.90	4302.80	3.00
175.04	4306.70	3.03
175.15	4309.80	2.94
175.24	4312.50	2.94
175.35	4316.50	2.98
175.50	4322.80	2.88
175.64	4328.70	2.95
175.80	4335.40	3.02
175.95	4341.70	3.10
176.10	4348.40	2.90
176.24	4354.80	2.96
176.40	4361.90	3.12
176.53	4367.60	3.12
